test_suite,test_name,smell,metric_value
test_blueprints.py,test_bp_strict_slash_default_value,Magic Number,2
test_blueprints.py,test_bp_middleware,Magic Number,1
test_blueprints.py,test_bp_middleware_with_route,Magic Number,1
test_blueprints.py,test_bp_middleware_order,Magic Number,1
test_blueprints.py,test_bp_exception_handler,Magic Number,3
test_blueprints.py,test_bp_exception_handler_applied,Magic Number,2
test_blueprints.py,test_bp_exception_handler_not_applied,Magic Number,1
test_blueprints.py,test_bp_static,Magic Number,1
test_blueprints.py,test_bp_static_content_type,Magic Number,1
test_blueprints.py,test_bp_shorthand,Magic Number,8
test_blueprints.py,test_static_blueprint_name,Magic Number,2
test_blueprints.py,test_strict_slashes_behavior_adoption,Magic Number,10
test_blueprints.py,test_blueprint_group_versioning,Magic Number,6
test_blueprints.py,test_blueprint_group_strict_slashes,Magic Number,7
test_blueprints.py,test_early_registration,Magic Number,3
test_config.py,test_auto_env_prefix,Magic Number,1
test_config.py,test_env_prefix,Magic Number,1
test_config.py,test_env_w_custom_converter,Magic Number,1
test_config.py,test_env_lowercase,Magic Number,1
test_config.py,test_add_converter_multiple_times,Magic Number,1
test_config.py,test_overwrite_exisiting_config,Magic Number,1
test_config.py,test_overwrite_exisiting_config_ignore_lowercase,Magic Number,1
test_config.py,test_update,Magic Number,1
test_touchup.py,test_touchup_methods,Magic Number,1
test_tls.py,test_cert_sni_single,Magic Number,2
test_tls.py,test_cert_sni_list,Magic Number,6
test_tls.py,test_wildcards,Magic Number,1
test_url_for_static.py,test_static_file,Magic Number,4
test_url_for_static.py,test_static_directory,Magic Number,2
test_url_for_static.py,test_static_head_request,Magic Number,2
test_url_for_static.py,test_static_content_range_correct,Magic Number,2
test_url_for_static.py,test_static_content_range_front,Magic Number,2
test_url_for_static.py,test_static_content_range_back,Magic Number,2
test_url_for_static.py,test_static_content_range_empty,Magic Number,2
test_url_for_static.py,test_static_content_range_error,Magic Number,2
test_multi_serve.py,test_signal_synchronization,Magic Number,1
test_cli.py,test_tls_wrong_options,Magic Number,1
test_constants.py,test_use_in_routes,Magic Number,2
test_request_stream.py,test_request_stream_method_view,Magic Number,2
test_request_stream.py,test_request_stream_100_continue,Magic Number,2
test_request_stream.py,test_request_stream_app,Magic Number,10
test_request_stream.py,test_request_stream_handle_exception,Magic Number,2
test_request_stream.py,test_request_stream_blueprint,Magic Number,11
test_request_stream.py,test_request_stream,Magic Number,6
test_request_stream.py,test_streaming_new_api,Magic Number,3
test_app.py,test_handle_request_with_nested_exception,Magic Number,1
test_app.py,test_handle_request_with_nested_exception_debug,Magic Number,1
test_app.py,test_handle_request_with_nested_sanic_exception,Magic Number,1
test_app.py,test_app_has_test_mode_sync,Magic Number,1
test_app.py,test_app_no_registry_deprecation_message,Magic Number,1
test_app.py,test_app_set_context,Magic Number,1
test_app.py,test_multiple_uvloop_configs_display_warning,Magic Number,1
test_redirect.py,test_redirect_default_302,Assertion Roullete,3
test_redirect.py,test_redirect_headers_none,Assertion Roullete,2
test_redirect.py,test_redirect_with_301,Assertion Roullete,2
test_redirect.py,test_get_then_redirect_follow_redirect,Assertion Roullete,2
test_redirect.py,test_chained_redirect,Assertion Roullete,5
test_redirect.py,test_redirect_with_header_injection,Assertion Roullete,3
test_redirect.py,test_redirect_with_params,Assertion Roullete,3
test_json_encoding.py,test_json_response_json,Assertion Roullete,2
test_test_client_port.py,test_test_client_port_none,Assertion Roullete,2
test_test_client_port.py,test_test_client_port_default,Assertion Roullete,3
test_bad_request.py,test_bad_request_response,Assertion Roullete,2
test_response.py,test_response_body_not_a_string,Assertion Roullete,2
test_response.py,test_method_not_allowed,Assertion Roullete,4
test_response.py,test_response_content_length,Assertion Roullete,2
test_response.py,test_json_response,Assertion Roullete,3
test_response.py,test_no_content,Assertion Roullete,14
test_response.py,test_chunked_streaming_adds_correct_headers,Assertion Roullete,3
test_response.py,test_non_chunked_streaming_adds_correct_headers,Assertion Roullete,3
test_response.py,test_file_response,Assertion Roullete,2
test_response.py,test_file_response_custom_filename,Assertion Roullete,2
test_response.py,test_file_head_response,Assertion Roullete,4
test_response.py,test_file_stream_response,Assertion Roullete,2
test_response.py,test_file_stream_response_custom_filename,Assertion Roullete,2
test_response.py,test_file_stream_head_response,Assertion Roullete,5
test_response.py,test_file_stream_response_range,Assertion Roullete,3
test_response.py,test_raw_response,Assertion Roullete,2
test_response.py,test_empty_response,Assertion Roullete,2
test_response.py,test_direct_response_stream,Assertion Roullete,3
test_response.py,test_multiple_responses,Assertion Roullete,14
test_blueprint_copy.py,test_bp_copy,Assertion Roullete,22
test_logging.py,test_logging_defaults,Assertion Roullete,3
test_logging.py,test_logging_pass_customer_logconfig,Assertion Roullete,3
test_logging.py,test_log_connection_lost,Assertion Roullete,3
test_logging.py,test_access_log_client_ip_remote_addr,Assertion Roullete,2
test_server_events.py,test_reload_listeners_attached,Assertion Roullete,2
test_middleware.py,test_middleware_request,Assertion Roullete,2
test_middleware.py,test_middleware_request_as_convenience,Assertion Roullete,3
test_middleware.py,test_middleware_response,Assertion Roullete,3
test_middleware.py,test_middleware_response_as_convenience,Assertion Roullete,4
test_middleware.py,test_middleware_response_as_convenience_called,Assertion Roullete,3
test_middleware.py,test_middleware_response_exception,Assertion Roullete,2
test_middleware.py,test_middleware_response_raise_cancelled_error,Assertion Roullete,2
test_middleware.py,test_middleware_response_raise_exception,Assertion Roullete,3
test_middleware.py,test_middleware_override_request,Assertion Roullete,2
test_middleware.py,test_middleware_override_response,Assertion Roullete,2
test_middleware.py,test_request_middleware_executes_once,Assertion Roullete,2
test_middleware.py,test_middleware_return_response,Assertion Roullete,2
test_unix_socket.py,test_unix_socket_creation,Assertion Roullete,5
test_unix_socket.py,test_unix_connection,Assertion Roullete,2
test_errorpages.py,test_should_return_html_valid_setting,Assertion Roullete,2
test_errorpages.py,test_auto_fallback_with_data,Assertion Roullete,6
test_errorpages.py,test_auto_fallback_with_content_type,Assertion Roullete,4
test_errorpages.py,test_route_error_format_set_on_auto,Assertion Roullete,3
test_errorpages.py,test_route_error_response_from_auto_route,Assertion Roullete,3
test_errorpages.py,test_route_error_response_from_explicit_format,Assertion Roullete,2
test_errorpages.py,test_fallback_with_content_type_html,Assertion Roullete,2
test_errorpages.py,test_fallback_with_content_type_mismatch_accept,Assertion Roullete,16
test_errorpages.py,test_allow_fallback_error_format_set_main_process_start,Assertion Roullete,2
test_errorpages.py,test_setting_fallback_on_config_changes_as_expected,Assertion Roullete,3
test_errorpages.py,test_allow_fallback_error_format_in_config_injection,Assertion Roullete,2
test_errorpages.py,test_allow_fallback_error_format_in_config_replacement,Assertion Roullete,2
test_errorpages.py,test_config_fallback_before_and_after_startup,Assertion Roullete,2
test_errorpages.py,test_config_fallback_using_update_dict,Assertion Roullete,2
test_errorpages.py,test_config_fallback_using_update_kwarg,Assertion Roullete,2
test_exceptions_handler.py,test_server_error_exception_handler,Assertion Roullete,2
test_exceptions_handler.py,test_text_exception__handler,Assertion Roullete,2
test_exceptions_handler.py,test_html_traceback_output_in_debug_mode,Assertion Roullete,4
test_exceptions_handler.py,test_chained_exception_handler,Assertion Roullete,5
test_exceptions_handler.py,test_exception_handler_lookup,Assertion Roullete,2
test_exceptions_handler.py,test_exception_handler_processed_request_middleware,Assertion Roullete,2
test_exceptions_handler.py,test_error_handler_noisy_log,Assertion Roullete,2
test_exceptions_handler.py,test_exception_handler_response_was_sent,Assertion Roullete,3
test_cookies.py,test_cookies,Assertion Roullete,2
test_cookies.py,test_cookie_options,Assertion Roullete,2
test_cookies.py,test_cookie_set_same_key,Assertion Roullete,2
test_cookies.py,test_cookie_max_age,Assertion Roullete,4
test_cookies.py,test_cookie_expires,Assertion Roullete,3
test_keep_alive_timeout.py,test_keep_alive_timeout_reuse,Assertion Roullete,6
test_keep_alive_timeout.py,test_keep_alive_client_timeout,Assertion Roullete,4
test_keep_alive_timeout.py,test_keep_alive_server_timeout,Assertion Roullete,4
test_keep_alive_timeout.py,test_keep_alive_connection_context,Assertion Roullete,4
test_pipelining.py,test_no_body_requests,Assertion Roullete,3
test_pipelining.py,test_json_body_requests,Assertion Roullete,4
test_pipelining.py,test_streaming_body_requests,Assertion Roullete,4
test_pipelining.py,test_bad_headers,Assertion Roullete,3
test_static.py,test_static_file_content_type,Assertion Roullete,2
test_static.py,test_static_file_content_type_guessed,Assertion Roullete,2
test_static.py,test_static_file_content_type_with_charset,Assertion Roullete,2
test_static.py,test_static_head_request,Assertion Roullete,4
test_static.py,test_static_content_range_correct,Assertion Roullete,5
test_static.py,test_static_content_range_front,Assertion Roullete,5
test_static.py,test_static_content_range_back,Assertion Roullete,5
test_static.py,test_static_content_range_empty,Assertion Roullete,5
test_static.py,test_static_content_range_error,Assertion Roullete,4
test_static.py,test_static_content_range_invalid_unit,Assertion Roullete,2
test_static.py,test_static_content_range_invalid_start,Assertion Roullete,2
test_static.py,test_static_content_range_invalid_end,Assertion Roullete,2
test_static.py,test_static_content_range_invalid_parameters,Assertion Roullete,2
test_static.py,test_static_file_specified_host,Assertion Roullete,2
test_static.py,test_file_not_found,Assertion Roullete,2
test_static.py,test_nested_dir,Assertion Roullete,2
test_static.py,test_handle_is_a_directory_error,Assertion Roullete,2
test_static.py,test_no_stack_trace_on_not_found,Assertion Roullete,2
test_static.py,test_multiple_statics,Assertion Roullete,4
test_static.py,test_resource_type_default,Assertion Roullete,3
test_static.py,test_resource_type_file,Assertion Roullete,2
test_static.py,test_resource_type_dir,Assertion Roullete,2
test_signals.py,test_add_signal_decorator,Assertion Roullete,2
test_request.py,test_no_request_id_not_called,Assertion Roullete,2
test_request.py,test_request_id,Assertion Roullete,2
test_request.py,test_ipv6_address_is_not_wrapped,Assertion Roullete,4
test_request.py,test_request_accept,Assertion Roullete,2
test_coffee.py,test_no_sugar,Assertion Roullete,2
test_coffee.py,test_logo_true,Assertion Roullete,2
test_signal_handlers.py,test_windows_workaround,Assertion Roullete,6
test_multiprocessing.py,test_pickle_app,Assertion Roullete,2
test_multiprocessing.py,test_pickle_app_with_bp,Assertion Roullete,2
test_multiprocessing.py,test_pickle_app_with_static,Assertion Roullete,2
test_multiprocessing.py,test_main_process_event,Assertion Roullete,2
test_create_task.py,test_create_task,Assertion Roullete,2
test_create_task.py,test_create_named_task,Assertion Roullete,2
test_custom_request.py,test_custom_request,Assertion Roullete,7
test_url_building.py,test_simple_url_for_getting,Assertion Roullete,3
test_url_building.py,test_simple_url_for_getting_with_more_params,Assertion Roullete,2
test_url_building.py,test_url_for_with_server_name,Assertion Roullete,2
test_url_building.py,test_passes_with_negative_int_message,Assertion Roullete,2
test_url_building.py,test_adds_other_supplied_values_as_query_string,Assertion Roullete,2
test_url_building.py,test_blueprints_are_named_correctly,Assertion Roullete,2
test_url_building.py,test_blueprints_work_with_params,Assertion Roullete,2
test_url_building.py,test_methodview_naming,Assertion Roullete,2
test_server_loop.py,test_logs_when_install_and_runtime_config_mismatch,Assertion Roullete,2
test_server_loop.py,test_sets_loop_policy_only_when_not_already_set,Assertion Roullete,2
test_named_routes.py,test_versioned_named_routes_get,Assertion Roullete,4
test_named_routes.py,test_shorthand_named_routes_get,Assertion Roullete,3
test_named_routes.py,test_named_static_routes,Assertion Roullete,2
test_named_routes.py,test_dynamic_named_route_unhashable,Assertion Roullete,2
test_named_routes.py,test_websocket_named_route,Assertion Roullete,2
test_named_routes.py,test_static_add_named_route,Assertion Roullete,2
test_named_routes.py,test_dynamic_add_named_route_unhashable,Assertion Roullete,2
test_named_routes.py,test_overload_routes,Assertion Roullete,8
test_asgi.py,test_listeners_triggered,Assertion Roullete,10
test_asgi.py,test_listeners_triggered_async,Assertion Roullete,10
test_exceptions.py,test_catch_exception_list,Assertion Roullete,2
test_exceptions.py,test_no_exception,Assertion Roullete,2
test_exceptions.py,test_unauthorized_exception,Assertion Roullete,12
test_exceptions.py,test_handled_unhandled_exception,Assertion Roullete,3
test_exceptions.py,test_exception_in_exception_handler,Assertion Roullete,2
test_exceptions.py,test_exception_in_exception_handler_debug_off,Assertion Roullete,2
test_exceptions.py,test_exception_in_exception_handler_debug_on,Assertion Roullete,2
test_exceptions.py,test_sanic_exception,Assertion Roullete,5
test_exceptions.py,test_custom_exception_default_message,Assertion Roullete,2
test_exceptions.py,test_exception_in_ws_logged,Assertion Roullete,3
